r_f_set: 5.00   PWM: 34.88   Flow_SFM: 5.05   Flow_SDP: 5.56   Mean_Pressure: 3.11
r_f_set: 5.00   PWM: 33.40   Flow_SFM: 5.05   Flow_SDP: 5.51   Mean_Pressure: 3.13
r_f_set: 5.00   PWM: 34.02   Flow_SFM: 5.02   Flow_SDP: 5.45   Mean_Pressure: 3.12
r_f_set: 5.00   PWM: 34.00   Flow_SFM: 5.00   Flow_SDP: 5.55   Mean_Pressure: 3.03
r_f_set: 5.00   PWM: 33.63   Flow_SFM: 5.02   Flow_SDP: 5.53   Mean_Pressure: 3.08
r_f_set: 5.00   PWM: 32.64   Flow_SFM: 5.00   Flow_SDP: 5.56   Mean_Pressure: 3.07
r_f_set: 5.00   PWM: 32.69   Flow_SFM: 5.02   Flow_SDP: 5.35   Mean_Pressure: 3.09
r_f_set: 5.00   PWM: 33.27   Flow_SFM: 5.01   Flow_SDP: 5.52   Mean_Pressure: 3.06
r_f_set: 5.00   PWM: 33.64   Flow_SFM: 5.01   Flow_SDP: 5.42   Mean_Pressure: 3.05
r_f_set: 5.00   PWM: 34.03   Flow_SFM: 5.01   Flow_SDP: 5.40   Mean_Pressure: 3.02
r_f_set: 5.00   PWM: 33.70   Flow_SFM: 4.96   Flow_SDP: 5.57   Mean_Pressure: 3.00
r_f_set: 5.00   PWM: 34.42   Flow_SFM: 5.02   Flow_SDP: 5.34   Mean_Pressure: 2.99
r_f_set: 5.00   PWM: 34.40   Flow_SFM: 4.98   Flow_SDP: 5.30   Mean_Pressure: 3.07
r_f_set: 5.00   PWM: 34.91   Flow_SFM: 4.96   Flow_SDP: 5.44   Mean_Pressure: 3.06
r_f_set: 5.00   PWM: 34.18   Flow_SFM: 5.02   Flow_SDP: 5.67   Mean_Pressure: 3.08
r_f_set: 5.00   PWM: 34.29   Flow_SFM: 4.98   Flow_SDP: 5.54   Mean_Pressure: 3.09
r_f_set: 5.00   PWM: 34.35   Flow_SFM: 5.01   Flow_SDP: 5.74   Mean_Pressure: 3.02
r_f_set: 5.00   PWM: 34.35   Flow_SFM: 4.98   Flow_SDP: 5.48   Mean_Pressure: 3.10
